strain	nativename	latitude	longitude	stockparent	site	country	AtMSQTsnp 2	AtMSQTsnp 4	AtMSQTsnp 8	AtMSQTsnp 9	AtMSQTsnp 10	AtMSQTsnp 11	AtMSQTsnp 12	AtMSQTsnp 14	AtMSQTsnp 15	AtMSQTsnp 18	AtMSQTsnp 21	AtMSQTsnp 22	AtMSQTsnp 27	AtMSQTsnp 29	AtMSQTsnp 30	AtMSQTsnp 31	AtMSQTsnp 33	AtMSQTsnp 38	AtMSQTsnp 40	AtMSQTsnp 41	AtMSQTsnp 47	AtMSQTsnp 48	AtMSQTsnp 49	AtMSQTsnp 53	AtMSQTsnp 54	AtMSQTsnp 57	AtMSQTsnp 58	AtMSQTsnp 60	AtMSQTsnp 61	AtMSQTsnp 62	AtMSQTsnp 63	AtMSQTsnp 65	AtMSQTsnp 67	AtMSQTsnp 69	AtMSQTsnp 73	AtMSQTsnp 76	AtMSQTsnp 85	AtMSQTsnp 87	AtMSQTsnp 88	AtMSQTsnp 90	AtMSQTsnp 91	AtMSQTsnp 92	AtMSQTsnp 97	AtMSQTsnp 100	AtMSQTsnp 101	AtMSQTsnp 104	AtMSQTsnp 108	AtMSQTsnp 114	AtMSQTsnp 118	AtMSQTsnp 123	AtMSQTsnp 126	AtMSQTsnp 128	AtMSQTsnp 129	AtMSQTsnp 130	AtMSQTsnp 132	AtMSQTsnp 138	AtMSQTsnp 140	AtMSQTsnp 142	AtMSQTsnp 143	AtMSQTsnp 145	AtMSQTsnp 146	AtMSQTsnp 155	AtMSQTsnp 156	AtMSQTsnp 159	AtMSQTsnp 164	AtMSQTsnp 169	AtMSQTsnp 170	AtMSQTsnp 173	AtMSQTsnp 174	AtMSQTsnp 177	AtMSQTsnp 184	AtMSQTsnp 186	AtMSQTsnp 187	AtMSQTsnp 188	AtMSQTsnp 189	AtMSQTsnp 191	AtMSQTsnp 194	AtMSQTsnp 197	AtMSQTsnp 198	AtMSQTsnp 203	AtMSQTsnp 205	AtMSQTsnp 214	AtMSQTsnp 220	AtMSQTsnp 222	AtMSQTsnp 223	AtMSQTsnp 231	AtMSQTsnp 232	AtMSQTsnp 235	AtMSQTsnp 237	AtMSQTsnp 242	AtMSQTsnp 244	AtMSQTsnp 249	AtMSQTsnp 254	AtMSQTsnp 260	AtMSQTsnp 263	AtMSQTsnp 266	AtMSQTsnp 267	AtMSQTsnp 274	AtMSQTsnp 278	AtMSQTsnp 279	AtMSQTsnp 281	AtMSQTsnp 282	AtMSQTsnp 285	AtMSQTsnp 286	AtMSQTsnp 288	AtMSQTsnp 292	AtMSQTsnp 294	AtMSQTsnp 300	AtMSQTsnp 304	AtMSQTsnp 306	AtMSQTsnp 307	AtMSQTsnp 310	AtMSQTsnp 312	AtMSQTsnp 315	AtMSQTsnp 321	AtMSQTsnp 323	AtMSQTsnp 325	AtMSQTsnp 327	AtMSQTsnp 331	AtMSQTsnp 334	AtMSQTsnp 343	AtMSQTsnp 350	AtMSQTsnp 351	AtMSQTsnp 355	AtMSQTsnp 358	AtMSQTsnp 359	AtMSQTsnp 360	AtMSQTsnp 361	AtMSQTsnp 368	AtMSQTsnp 370	AtMSQTsnp 372	AtMSQTsnp 373	AtMSQTsnp 378	AtMSQTsnp 379	AtMSQTsnp 388	AtMSQTsnp 390	AtMSQTsnp 392	AtMSQTsnp 394	AtMSQTsnp 395	AtMSQTsnp 397	AtMSQTsnp 398	AtMSQTsnp 399	AtMSQTsnp 404	AtMSQTsnp 406	AtMSQTsnp 408	AtMSQTsnp 409	AtMSQTsnp 410	AtMSQTsnp 412	AtMSQTsnp 415
7414	Wil-3	54.6833	25.3167	CS6890	Wil	LTU	3	2	1	4	3	4	1	1	2	2	4	1	3	4	4	4	0	2	3	2	1	2	2	2	1	2	2	4	0	3	2	1	1	4	4	2	4	2	3	4	3	1	2	3	3	4	1	3	3	3	1	4	3	4	2	4	1	2	2	2	1	1	2	4	2	3	1	3	3	3	4	4	1	2	1	1	1	1	4	1	2	3	1	4	1	3	5	1	2	4	1	3	0	1	2	3	9	4	3	4	2	1	4	3	1	2	3	3	2	2	4	1	2	4	2	3	4	0	3	2	4	3	3	4	1	4	3	3	3	1	3	6	3	1	2	4	3	1	1	3	2	1	4	1	3	2	1	1	3
7415	Wu-0	49.7878	9.9361	CS6897	Wü	GER	3	1	1	4	3	4	1	4	4	2	2	3	1	1	2	4	0	1	2	2	1	4	4	4	1	4	2	1	4	1	1	1	3	3	4	2	1	2	3	2	3	3	3	3	3	2	3	1	3	1	3	3	1	2	2	2	1	2	1	4	3	3	4	2	2	3	2	3	1	3	4	4	1	4	3	1	4	3	2	1	2	1	3	4	1	3	0	1	2	2	3	1	2	2	2	3	4	4	3	2	2	4	2	3	1	2	3	1	4	2	1	1	4	4	2	1	2	4	2	2	4	3	1	4	1	4	3	1	1	1	1	1	2	3	2	4	1	1	1	4	2	1	4	3	1	2	1	1	3
7416	Yo-0	37.45	-119.35	CS6901	Yo	USA	3	0	3	0	3	0	0	4	2	2	2	0	1	0	2	3	0	1	0	2	2	0	4	0	6	4	3	1	0	1	2	1	1	4	2	0	1	4	3	4	1	3	0	3	0	0	0	1	0	1	1	0	3	2	4	2	2	2	0	4	0	1	2	2	2	4	2	0	3	3	1	4	0	2	1	1	0	0	4	0	2	0	3	0	0	3	0	1	4	0	3	0	1	0	0	3	2	0	0	0	0	0	4	3	3	0	0	3	4	2	1	1	0	0	1	0	0	4	3	0	0	1	0	0	0	0	3	3	1	0	3	0	2	1	1	0	3	3	0	3	0	0	4	1	1	0	3	1	1
7417	Zu-0	47.3667	8.55	CS6902	Zu	SUI	0	2	1	3	3	4	3	1	4	2	2	3	1	4	2	3	0	1	2	2	1	4	4	2	1	2	3	1	4	1	2	1	3	3	2	2	1	2	3	2	3	3	0	1	1	2	3	0	1	3	1	3	3	2	4	4	2	2	2	2	0	1	2	4	2	3	2	3	1	3	1	1	1	2	1	1	4	1	4	1	2	0	3	4	1	3	1	3	4	2	1	1	2	2	4	3	4	4	3	2	2	4	2	2	3	4	3	1	9	0	1	1	2	4	2	1	2	4	2	2	2	1	1	3	1	4	3	1	1	3	1	1	2	1	0	2	1	1	1	3	0	3	2	1	1	0	1	1	3
7418	Zu-1	47.3667	8.55	CS6903	Zu	SUI	0	1	3	4	3	4	0	4	4	2	2	3	3	4	4	3	3	1	2	4	1	2	4	2	3	4	3	1	0	1	2	1	3	3	4	2	1	2	3	2	3	3	8	1	1	2	0	1	3	3	1	3	3	2	4	2	1	4	1	4	0	3	4	2	2	3	1	3	1	3	4	1	1	4	3	1	4	1	4	1	4	0	1	0	1	3	2	1	2	4	3	1	1	0	4	3	2	4	1	4	4	4	2	2	3	4	0	1	4	2	4	2	4	4	2	1	4	3	2	2	2	3	1	4	3	4	3	3	1	3	3	3	3	3	2	2	3	3	1	3	0	1	2	1	1	0	3	4	3
7419	Db-1	50.3058	8.32213	CS6678	Tenne	GER	3	1	1	4	3	4	1	4	4	2	2	3	3	4	2	3	0	1	2	2	1	2	2	2	1	2	3	4	0	1	1	1	3	4	4	2	1	4	3	4	3	3	2	1	3	2	3	3	3	1	3	3	1	2	2	4	1	4	2	2	0	3	4	2	2	3	2	3	1	3	1	1	1	2	1	1	4	1	4	1	4	1	1	4	1	1	5	1	2	2	1	1	2	1	4	3	9	3	1	4	2	4	4	3	3	4	3	1	2	3	4	2	4	4	2	3	2	4	3	2	4	3	3	4	3	4	4	1	3	1	1	6	3	3	1	2	3	1	1	3	3	3	4	1	1	2	3	1	3
7421	Gy-0	49.0	2.0	CS6732	Gy	FRA	1	1	3	4	3	2	3	4	4	2	2	3	1	1	4	3	0	1	2	4	1	2	4	4	1	4	3	4	0	3	2	1	1	4	2	2	4	2	3	4	3	3	2	3	1	4	1	1	1	1	3	3	1	4	4	4	1	4	1	2	0	1	2	2	1	3	1	1	3	3	4	1	1	2	3	1	4	3	4	1	4	1	1	3	1	1	2	3	2	2	3	1	1	2	4	4	4	4	3	2	2	1	4	2	3	2	3	1	4	2	1	2	4	4	2	1	4	0	2	4	2	1	3	3	1	4	3	1	1	3	3	3	3	1	1	2	3	3	3	4	3	1	4	1	3	2	1	1	1
7422	Jl-1	49.2	16.6166	CS6743	Br	CZE	3	2	1	3	3	4	3	1	4	2	4	1	1	1	4	3	0	1	2	4	1	4	2	4	3	2	2	1	0	1	1	1	3	3	4	4	1	2	3	2	1	3	3	3	1	2	1	3	3	1	3	4	3	4	4	2	1	2	2	2	0	3	4	4	2	3	1	1	3	1	4	4	4	2	1	2	4	1	4	1	2	3	3	3	1	3	2	1	2	2	1	1	2	2	4	3	9	4	3	2	4	4	2	2	3	4	4	3	2	2	1	1	4	4	2	1	2	0	3	2	2	1	3	4	1	3	3	1	3	1	1	3	2	1	2	4	3	1	1	3	2	1	2	1	3	2	1	4	3
7423	Jl-2	49.2	16.6166	CS6744	Br	CZE	1	1	1	4	3	4	3	4	4	3	2	1	3	1	2	3	0	1	2	4	1	2	4	4	1	2	2	1	4	1	0	1	1	3	0	2	1	4	3	2	1	1	3	3	3	4	0	3	3	1	3	4	3	4	2	2	1	2	2	2	1	3	4	4	2	3	1	1	3	3	4	4	4	2	1	2	4	1	4	4	2	1	3	4	3	3	5	1	2	2	1	1	2	0	4	4	2	4	3	2	2	4	4	2	3	4	4	1	2	2	1	1	2	4	2	1	2	4	3	2	4	3	1	4	3	4	0	3	3	3	3	3	2	3	1	2	3	3	3	3	2	1	4	3	1	2	0	4	3
7424	Jl-3	49.2	16.6166	CS6745	Br	CZE	3	2	1	3	3	2	1	4	2	2	0	3	3	4	2	3	0	1	3	2	1	4	4	4	1	4	2	0	2	1	2	1	1	4	4	4	1	0	1	4	0	0	2	1	1	4	1	3	3	1	1	3	3	4	2	4	1	2	2	0	1	1	2	4	2	3	2	0	3	3	4	4	1	2	3	2	4	1	4	4	2	1	3	4	3	3	0	1	2	2	1	1	2	2	4	4	4	4	3	4	2	4	4	3	3	4	3	1	2	3	1	2	2	4	2	1	4	3	3	2	2	3	1	3	3	3	3	3	3	1	3	3	3	3	2	4	1	1	1	3	3	1	2	3	1	2	1	1	3
7425	Jl-4	49.2	16.6166	CS6746	Br	CZE	3	2	1	3	3	4	3	1	4	2	4	1	3	4	2	3	0	1	2	4	1	2	2	2	3	4	2	1	4	1	1	3	3	3	4	9	1	9	3	0	1	6	2	1	1	4	1	3	3	1	3	4	3	4	4	4	2	2	2	2	1	3	4	4	2	3	1	1	3	3	4	4	4	0	1	2	1	1	2	4	2	1	3	4	3	3	2	1	2	2	1	1	2	2	4	3	9	4	3	2	4	4	2	2	3	4	3	1	2	3	4	1	2	4	2	1	2	0	3	2	2	1	3	4	1	3	10	1	3	1	1	3	2	1	2	4	3	1	1	3	3	3	2	1	3	2	1	4	3
7426	Jl-5	49.2	16.6166	CS6747	Br	CZE	1	1	1	4	3	4	3	4	2	2	2	3	3	0	4	3	0	1	2	2	2	4	4	4	1	4	2	1	0	1	1	1	3	3	4	4	4	2	3	4	1	1	0	3	1	4	0	3	3	1	3	3	3	4	2	4	1	2	0	2	6	3	4	4	2	3	1	1	3	3	4	4	1	2	1	1	4	1	4	1	2	1	3	0	3	1	5	1	2	4	1	1	2	5	2	4	2	0	0	2	0	1	4	2	3	4	3	1	2	3	1	1	2	4	2	3	0	0	3	2	4	3	3	4	0	3	0	3	1	1	1	3	3	3	2	2	3	3	1	3	2	1	2	1	1	2	1	4	3
7428	Loh-0	50.3833	8.0666	CS6787	Li	GER	3	2	1	4	3	2	3	4	2	2	2	3	1	4	2	10	0	1	0	2	1	2	4	4	0	4	3	1	2	3	2	1	1	0	2	0	4	4	3	4	3	3	2	3	3	2	1	1	0	1	0	4	1	4	4	4	1	0	1	2	0	3	4	2	2	3	1	1	1	3	1	1	0	2	3	1	4	0	4	0	2	0	3	3	1	1	1	3	2	0	3	1	1	2	4	4	2	3	1	0	2	4	4	2	3	2	3	3	4	0	4	1	2	0	2	1	2	4	2	0	0	1	1	3	3	0	3	1	3	6	1	6	0	1	2	2	3	1	1	4	0	1	4	1	1	0	1	1	3
7429	Mr-0	44.15	9.65	CS6795	Mr	ITA	3	1	1	4	0	2	1	0	0	2	2	0	1	0	2	3	3	2	2	4	1	2	0	4	3	4	3	1	2	0	2	0	3	0	0	0	1	2	3	4	0	3	2	3	3	2	0	1	0	1	3	3	3	0	2	4	1	0	2	0	1	0	0	0	0	3	1	0	0	3	0	0	1	2	0	0	0	0	2	1	0	0	3	3	0	3	0	0	0	0	1	1	0	0	0	4	0	0	1	4	4	4	0	2	3	4	3	0	2	0	1	2	4	0	2	1	2	3	0	2	2	3	3	4	3	3	4	3	0	0	1	1	0	1	2	2	3	0	0	0	0	3	2	0	3	0	0	1	3
7430	Nc-1	48.6167	6.25	CS6802	Vermois	FRA	0	2	3	4	1	4	3	1	0	2	2	3	1	4	2	3	0	1	2	4	2	2	4	4	0	4	2	1	2	1	1	1	3	4	2	4	4	2	0	2	3	3	2	3	3	2	1	0	3	3	3	3	3	0	0	4	2	2	2	4	1	3	4	4	2	3	1	1	3	3	1	4	1	2	3	1	4	1	2	1	2	0	1	3	3	0	1	3	2	2	3	3	2	2	4	4	2	4	3	4	2	4	4	2	0	4	3	1	0	0	1	1	2	4	1	1	2	4	2	2	2	3	3	3	3	4	3	1	1	1	1	3	3	1	0	2	3	3	1	3	0	1	4	1	3	0	1	1	3
7434	N1	61.36	34.15	CS22479	Rybreka1	RUS	1	1	1	4	3	4	3	4	2	3	2	1	3	4	4	3	0	1	2	4	1	4	4	4	3	2	3	1	0	3	2	1	3	3	4	2	1	4	3	2	1	1	2	1	1	4	1	3	1	3	3	3	1	2	4	4	1	2	1	4	1	1	2	4	2	3	2	1	3	3	4	4	4	4	1	1	4	1	2	1	2	3	1	4	1	1	2	1	4	2	3	3	2	2	2	4	4	4	3	4	2	4	4	3	3	2	3	3	2	3	4	1	2	4	2	3	2	0	3	2	2	3	3	4	3	3	3	1	3	3	1	0	2	1	2	4	1	1	3	3	3	3	4	1	3	4	3	1	3
7435	N10	61.36	34.15	CS22488	Shuyskaya	RUS	3	2	1	4	1	2	1	4	2	3	2	3	3	4	4	3	0	1	3	2	1	4	2	2	1	4	2	1	2	3	2	1	3	3	4	4	1	2	3	4	1	1	2	1	3	4	3	3	1	3	1	4	3	2	4	4	1	4	2	4	0	3	4	4	2	3	2	1	3	3	4	4	4	4	1	1	4	1	2	1	2	0	1	3	3	1	2	3	2	2	3	1	2	2	2	4	4	3	3	4	4	4	4	3	1	4	3	3	2	3	1	1	2	4	2	3	2	4	3	2	4	3	3	4	3	3	3	1	3	1	1	3	3	3	2	4	3	1	1	4	0	1	4	3	3	0	1	1	3
7436	N11	61.36	34.15	CS22489	Zarevichi1	RUS	3	2	1	4	3	4	1	1	2	2	4	1	3	4	2	3	3	1	2	2	1	4	4	2	1	4	2	4	2	1	1	1	3	3	4	2	4	4	3	2	1	3	2	3	3	4	1	3	1	3	3	4	3	4	4	4	1	2	1	4	1	1	2	4	2	3	2	1	1	3	4	4	4	4	1	1	4	1	2	4	2	0	1	4	1	1	2	1	2	2	3	1	2	2	4	4	9	3	3	4	2	1	4	2	1	2	3	3	2	3	4	1	4	4	2	1	4	3	3	2	4	3	3	4	3	3	3	1	3	1	1	3	3	3	2	4	3	1	1	3	0	1	4	1	3	0	1	1	3
7437	N12	61.36	34.15	CS22490	Zarevichi2	RUS	3	2	1	0	3	4	0	4	4	2	2	1	3	4	4	3	0	1	2	4	1	2	2	2	1	2	2	1	4	1	2	3	1	3	2	2	4	2	1	2	1	1	2	1	3	0	3	3	1	3	1	3	1	4	0	4	2	2	0	4	0	3	4	2	2	3	2	0	1	3	4	4	4	2	1	2	4	1	2	1	4	0	1	0	1	1	2	1	2	2	3	3	2	2	2	4	4	4	3	2	2	4	2	2	1	4	0	3	4	2	1	1	4	4	1	3	4	3	2	2	4	3	3	4	3	3	4	3	3	1	1	3	3	3	2	4	3	1	1	3	0	0	4	1	3	0	3	1	3
7438	N13	61.36	34.15	CS22491	Konchezero	RUS	1	1	1	4	3	4	3	4	2	2	2	1	0	4	0	3	0	1	2	0	0	2	2	2	1	4	0	0	4	3	2	1	3	3	4	4	1	4	3	4	3	1	2	1	3	2	3	3	1	3	1	4	0	4	4	4	1	2	2	4	0	0	0	4	0	0	0	1	1	3	0	4	4	2	1	2	4	1	4	1	4	3	1	4	3	3	2	1	0	2	3	3	2	2	4	4	4	3	3	4	2	4	2	2	1	4	3	3	2	3	4	1	2	4	2	3	2	0	3	2	4	3	3	4	3	3	0	1	0	0	1	3	3	3	2	4	1	1	1	3	3	3	4	0	3	4	3	1	3
7439	N14	61.36	34.15	CS22492	Sampo Mountain	RUS	3	2	1	4	3	2	1	4	2	3	2	1	3	4	4	3	0	1	3	4	1	2	4	2	0	2	2	1	0	3	2	1	1	3	4	2	4	2	3	2	1	3	2	1	3	4	1	3	1	1	3	3	3	2	4	4	1	2	1	4	0	1	2	4	1	3	2	3	3	3	4	4	1	2	1	2	4	1	2	1	4	1	1	3	1	3	5	1	2	2	3	3	2	2	4	4	4	3	3	4	2	4	4	2	3	2	3	3	2	3	1	1	2	1	2	3	2	0	3	2	2	3	3	4	3	3	4	1	3	3	1	1	3	1	2	2	1	1	3	3	3	3	2	1	3	4	1	1	1
7440	N15	61.36	34.15	CS22493	Kondopoga	RUS	1	2	1	4	1	2	1	4	2	3	2	3	3	4	4	3	0	1	2	4	1	2	2	2	3	2	2	1	2	1	2	1	1	3	4	4	4	2	3	4	3	1	2	1	1	4	1	3	3	1	3	3	3	2	4	4	1	2	1	4	1	1	2	4	1	3	1	3	1	3	4	4	1	2	1	2	4	1	2	1	4	0	3	4	1	1	2	1	2	2	3	3	2	2	4	4	2	3	3	4	2	4	2	2	3	2	3	3	2	3	1	1	4	4	2	3	2	3	3	2	4	3	3	4	3	3	3	1	3	3	1	3	3	1	2	4	1	1	3	4	0	1	4	1	3	0	1	1	3
7441	N16	61.36	34.15	CS22494	Kosalma1	RUS	1	2	1	3	3	4	3	4	2	2	2	1	3	4	4	3	0	1	2	4	1	4	2	2	3	4	2	4	0	1	2	1	3	4	4	4	1	2	3	4	1	1	3	1	3	4	3	3	1	3	1	4	3	4	4	4	1	2	2	4	0	1	2	2	2	3	2	1	1	3	4	4	4	4	1	2	4	1	2	1	4	3	1	3	3	3	2	1	4	2	1	1	2	2	2	4	2	3	1	4	2	1	4	3	1	4	4	1	2	3	4	1	2	4	2	3	4	0	2	2	4	3	3	4	3	3	4	3	3	3	1	3	3	3	2	4	3	1	1	3	2	1	4	1	3	4	3	1	3
7442	N17	61.36	34.15	CS22495	Petrozavodsk	RUS	3	2	1	4	3	4	1	4	2	2	2	1	3	4	2	3	0	1	3	4	1	2	2	2	3	4	2	1	0	1	2	3	1	4	4	2	4	4	3	2	1	3	2	3	3	4	3	3	1	3	1	4	3	4	4	4	1	2	2	4	0	1	4	4	2	3	2	1	1	3	4	4	4	2	1	2	4	1	4	1	2	1	1	4	1	3	0	1	2	2	1	1	2	2	2	4	2	4	3	4	4	4	4	3	1	2	3	1	2	2	1	1	4	4	2	3	2	0	3	2	4	3	3	4	3	3	3	1	3	1	1	3	3	3	2	4	3	1	1	3	2	1	2	1	3	4	1	1	3
7443	N18	61.36	34.15	CS22496	Kosalma2	RUS	1	2	1	4	1	4	1	4	2	2	2	1	3	4	4	3	0	1	2	4	1	4	2	2	3	4	2	4	0	1	2	3	1	4	4	4	1	2	3	2	1	1	2	1	3	4	1	3	1	1	1	4	3	4	4	4	1	2	1	4	0	1	2	2	2	3	2	1	1	3	4	4	4	0	3	1	4	1	2	1	4	1	1	4	3	3	5	1	2	2	3	1	2	2	2	4	2	3	1	4	2	1	4	3	1	4	4	1	2	3	1	1	4	4	2	1	2	0	3	2	4	3	3	4	3	3	3	1	3	3	1	3	2	3	2	2	1	1	3	3	3	3	4	1	3	4	1	1	3
7444	N2	61.36	34.15	CS22480	Rybreka2	RUS	1	2	1	4	3	4	3	4	2	2	4	1	3	4	4	3	3	1	2	4	1	2	2	2	1	4	2	1	0	1	2	1	3	4	4	4	1	2	3	4	1	1	2	3	1	2	1	3	1	1	1	3	3	4	4	4	1	2	2	2	1	1	2	4	1	3	1	3	1	3	4	4	4	4	1	1	4	1	2	1	2	0	3	4	3	3	1	1	2	2	1	1	2	2	2	3	2	4	1	4	4	4	2	2	3	4	0	3	2	3	4	1	2	4	2	3	2	4	2	2	4	3	3	4	3	4	4	1	3	1	1	3	3	3	2	4	3	1	1	3	0	1	4	1	3	0	3	1	1
7445	N3	61.36	34.15	CS22481	Sheltozero	RUS	3	2	1	3	3	4	1	4	2	2	2	1	3	4	4	3	0	1	2	4	1	2	2	2	1	2	2	1	2	1	2	1	3	4	2	2	1	2	3	4	1	1	2	1	3	2	1	3	1	3	1	4	3	4	4	4	1	2	1	2	1	3	4	2	2	3	2	1	1	3	4	4	4	4	1	1	4	1	2	1	2	0	1	4	1	3	2	1	2	4	1	3	2	2	2	4	2	4	3	4	4	4	4	3	1	2	3	3	2	3	4	1	4	4	2	3	4	4	2	2	4	3	3	3	3	3	3	3	3	1	1	3	3	1	2	4	1	1	1	3	0	1	4	1	3	0	1	1	3
7446	N4	61.36	34.15	CS22482	Solomennoye 	RUS	3	2	1	4	3	4	1	4	2	2	2	1	3	4	4	3	0	2	3	4	1	2	0	4	3	2	3	1	2	3	2	1	1	3	2	4	1	2	3	2	1	3	2	1	1	2	1	3	3	1	3	3	3	2	4	4	1	2	1	2	0	1	2	4	2	3	2	3	1	3	4	4	1	4	1	2	1	1	2	1	4	3	1	4	1	1	2	1	2	4	3	3	2	2	4	4	2	3	3	4	2	1	4	2	1	4	3	3	2	3	1	2	4	4	2	1	2	0	3	2	4	3	3	4	3	3	3	1	3	3	1	3	3	1	2	2	1	1	3	3	3	3	2	1	3	4	1	1	3
7447	N5	61.36	34.15	CS22483	Chertov 	RUS	3	2	1	0	3	2	0	4	2	3	2	3	3	4	4	3	0	2	3	4	2	4	4	4	3	2	3	1	0	1	2	1	3	3	0	4	4	2	3	2	1	3	2	1	1	2	0	3	3	1	3	3	1	2	4	4	1	2	0	4	0	1	2	4	2	4	2	0	1	3	4	4	1	2	1	2	1	3	2	1	4	0	1	0	1	1	2	1	2	4	3	3	2	0	4	4	4	10	3	4	2	1	4	2	3	4	0	3	2	3	1	1	0	1	2	1	2	0	3	2	4	3	3	4	3	3	4	1	3	3	1	3	3	1	2	0	1	1	0	3	3	0	4	1	3	4	1	1	3
7448	N6	61.36	34.15	CS22484	Karelian Region 	RUS	1	2	1	4	3	4	1	4	2	2	2	1	3	4	4	3	0	1	2	2	1	4	2	2	1	4	2	1	4	3	2	1	3	3	4	2	1	4	3	2	1	3	2	1	1	4	3	3	1	3	1	3	3	4	4	4	1	2	1	4	1	1	2	4	2	3	2	1	3	3	4	4	4	4	1	1	4	1	2	1	2	0	3	3	1	3	2	3	2	2	1	3	2	2	2	3	2	4	1	4	2	1	2	2	1	4	4	3	2	0	4	1	2	4	1	3	4	3	2	2	4	3	3	4	3	3	3	3	3	3	3	1	3	3	2	2	1	1	3	3	0	1	4	1	3	0	3	1	3
7449	N7	61.36	34.15	CS22485	Pinguba 	RUS	3	0	1	0	1	4	0	4	4	2	2	1	3	4	4	3	0	1	3	4	1	2	2	2	1	2	2	1	0	1	2	1	3	4	4	2	1	2	3	2	1	3	2	1	3	2	0	3	1	6	6	4	3	4	9	4	1	2	1	4	0	1	2	4	2	3	2	0	1	3	4	4	4	4	1	2	4	1	2	1	4	0	3	0	0	3	2	1	2	2	3	1	0	0	2	4	9	4	0	4	2	1	2	3	1	0	0	1	2	3	4	1	0	4	2	3	2	3	3	4	4	3	0	0	3	3	3	1	3	3	3	0	2	3	2	2	1	1	3	3	2	1	4	1	3	2	1	4	3
7450	N8	61.36	34.15	CS22486	Suysar1	RUS	1	2	1	4	1	4	1	4	4	2	2	1	3	4	4	3	0	1	3	4	1	2	4	2	1	2	2	1	0	3	2	3	1	4	4	4	1	2	3	4	1	1	2	1	3	4	1	3	1	3	1	3	1	4	4	4	1	2	1	4	1	1	2	4	2	3	2	1	1	3	4	4	4	0	1	1	4	1	2	1	2	3	3	3	1	3	2	3	2	2	1	3	2	2	4	4	9	4	3	4	2	1	2	2	1	4	3	3	2	3	1	1	2	4	1	1	4	0	2	2	4	3	3	4	3	3	3	3	3	3	3	0	3	1	2	4	1	1	3	3	3	3	4	1	3	4	3	1	3
7451	N9	61.36	34.15	CS22487	Suysar2	RUS	3	2	1	4	3	2	1	4	2	2	2	1	3	7	4	3	0	1	2	4	1	2	2	2	1	2	2	1	0	1	2	1	3	3	4	4	1	2	3	4	1	1	2	1	6	9	6	3	3	1	3	3	3	4	9	4	1	2	1	4	1	1	2	4	2	3	2	3	1	3	4	4	4	0	1	1	4	1	2	1	2	3	3	3	1	3	2	3	2	2	3	1	0	2	9	4	0	4	3	4	4	4	2	2	1	4	3	3	2	3	4	1	2	1	2	3	2	0	3	2	2	3	3	4	3	4	4	3	3	6	1	3	8	6	2	4	1	1	6	10	2	1	9	6	3	4	3	1	3
7452	Wu-0	49.7878	9.9361	CS6195	Wü	GER	0	0	0	0	3	0	0	4	4	2	2	0	0	0	2	4	0	1	2	2	1	0	4	0	1	4	0	0	0	1	1	1	3	3	0	2	1	0	3	2	3	3	0	0	3	0	0	0	3	1	3	3	1	2	0	9	1	2	0	4	0	0	4	0	2	0	0	0	0	3	4	4	1	4	3	1	0	3	2	1	2	0	3	0	0	3	0	1	0	2	0	0	0	0	2	3	4	0	0	2	0	0	2	3	0	0	0	1	0	0	1	1	0	4	0	0	0	0	2	2	4	3	0	0	0	4	0	0	1	1	1	1	2	3	0	0	1	1	0	4	0	0	4	3	1	2	0	7	3
7453	M3385S	59.3324	18.0656	CS6183	Stockholm	SWE	1	1	1	3	1	4	1	1	4	3	4	1	1	1	2	4	0	1	3	2	1	2	2	2	1	2	3	1	0	3	1	1	3	4	4	4	1	2	1	4	3	3	0	3	1	2	1	3	1	3	3	3	3	2	2	4	1	2	2	2	3	1	2	2	2	3	2	3	3	1	4	4	1	4	1	2	4	1	4	1	2	0	1	3	3	3	2	3	2	2	1	1	2	2	4	4	4	3	3	2	2	1	4	3	1	4	3	3	4	2	4	2	4	4	1	3	2	4	3	2	2	3	3	4	3	4	4	3	3	1	3	1	3	3	2	2	3	1	1	3	0	1	2	1	1	0	1	4	1
7454	M7323S	59.3324	18.0656	CS6184	Stockholm	SWE	3	2	1	3	3	2	3	4	2	2	2	1	1	4	4	4	0	1	2	2	1	2	4	4	1	4	2	1	2	1	2	3	3	3	4	4	1	4	1	4	3	3	0	3	1	2	1	1	1	1	3	4	1	2	2	4	2	2	1	2	0	3	4	2	2	3	1	3	1	3	4	4	1	4	1	2	4	1	4	1	2	0	1	3	3	3	2	3	2	2	1	1	1	2	2	4	4	3	3	2	2	1	4	3	1	4	3	3	4	2	4	2	4	4	1	3	2	4	3	2	2	3	3	3	3	3	3	3	3	1	3	1	3	3	2	2	3	1	1	3	0	1	2	1	1	0	1	4	1
7455	M7884S	59.3324	18.0656	CS6185	Stockholm	SWE	3	2	1	3	3	2	3	4	2	2	2	1	1	4	4	4	0	1	2	2	1	2	4	4	1	4	2	1	0	1	2	3	3	3	4	4	1	4	1	4	3	3	2	3	3	2	1	1	1	1	3	4	1	2	2	4	1	2	2	2	3	1	2	2	2	3	2	3	3	1	4	4	4	2	1	2	4	1	4	4	2	0	1	3	1	3	1	1	2	4	1	1	2	2	4	4	4	3	3	2	2	1	4	3	1	4	3	3	4	2	4	2	4	4	2	3	2	4	3	2	4	3	3	3	3	3	3	3	3	0	3	1	2	1	1	2	1	1	1	3	0	3	4	1	1	0	1	4	1
